date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-06-12,SG,1724,510734,92645,0.34,0.19,18.14,971,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-13,SG,-15,510734,92630,-0,0.1,18.14,494,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-14,SG,-388,510734,92242,-0.08,-0.03,18.06,-144.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-15,SG,-1884,510734,90358,-0.37,-0.16,17.69,-800.14,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-16,SG,-553,510734,89805,-0.11,-0.23,17.58,-1178,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-17,SG,-2032,510734,87773,-0.4,-0.23,17.19,-1176,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-18,SG,-2453,510734,85320,-0.48,-0.26,16.71,-1324.71,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-19,SG,-921,510734,84399,-0.18,-0.32,16.53,-1619.14,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-20,SG,-1,510734,84398,-0,-0.42,16.52,-2150.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-21,SG,-1429,510734,82969,-0.28,-0.48,16.25,-2464.43,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-22,SG,-3945,510734,79024,-0.77,-0.5,15.47,-2558.57,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-23,SG,-4275,510734,74749,-0.84,-0.54,14.64,-2749.14,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-24,SG,-4227,510734,70522,-0.83,-0.54,13.81,-2750.43,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-25,SG,-3112,510734,67410,-0.61,-0.59,13.2,-3001.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-26,SG,-2255,510734,65155,-0.44,-0.58,12.76,-2976.57,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-27,SG,-10,510734,65145,-0,-0.59,12.76,-2997.43,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-28,SG,-3185,510734,61960,-0.62,-0.57,12.13,-2903.57,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-29,SG,-3772,510734,58188,-0.74,-0.54,11.39,-2758.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-06-30,SG,-4421,510734,53767,-0.87,-0.53,10.53,-2724.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-01,SG,-3570,510734,50197,-0.7,-0.53,9.83,-2724.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-02,SG,-2095,510734,48102,-0.41,-0.49,9.42,-2510.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-03,SG,-2021,510734,46081,-0.4,-0.44,9.02,-2224.14,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-04,SG,-10,510734,46071,-0,-0.35,9.02,-1770,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-05,SG,-1683,510734,44388,-0.33,-0.32,8.69,-1657.57,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-06,SG,-1769,510734,42619,-0.35,-0.34,8.34,-1728.43,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-07,SG,-1242,510734,41377,-0.24,-0.31,8.1,-1603.43,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-08,SG,-2783,510734,38594,-0.54,-0.31,7.56,-1602.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-09,SG,-2591,510734,36003,-0.51,-0.33,7.05,-1679.43,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-10,SG,-1146,510734,34857,-0.22,-0.33,6.82,-1710.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-11,SG,-6,510734,34851,-0,-0.37,6.82,-1872.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-12,SG,-2219,510734,32632,-0.43,-0.37,6.39,-1887.14,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-13,SG,-1985,510734,30647,-0.39,-0.37,6,-1876,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-14,SG,-2380,510734,28267,-0.47,-0.34,5.53,-1731.14,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-15,SG,-2883,510734,25384,-0.56,-0.34,4.97,-1731.14,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-16,SG,-2513,510734,22871,-0.49,-0.32,4.48,-1635.57,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-17,SG,-132,510734,22739,-0.03,-0.28,4.45,-1448.71,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-18,SG,-6,510734,22733,-0,-0.24,4.45,-1225,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-19,SG,-1550,510734,21183,-0.3,-0.21,4.15,-1055.71,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-20,SG,-677,510734,20506,-0.13,-0.17,4.02,-863.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-21,SG,-814,510734,19692,-0.16,-0.16,3.86,-848,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-22,SG,-1698,510734,17994,-0.33,-0.16,3.52,-846.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-23,SG,-1170,510734,16824,-0.23,-0.14,3.29,-725.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-24,SG,-21,510734,16803,-0,-0.13,3.29,-652.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-25,SG,2,510734,16805,0,-0.11,3.29,-576.71,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-26,SG,-699,510734,16106,-0.14,-0.08,3.15,-419.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-27,SG,-170,510734,15936,-0.03,-0.06,3.12,-313.43,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-28,SG,-281,510734,15655,-0.06,-0.06,3.07,-307.71,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-29,SG,-600,510734,15055,-0.12,-0.06,2.95,-309.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-30,SG,-425,510734,14630,-0.08,-0.05,2.86,-253.43,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-07-31,SG,19,510734,14649,0,-0.06,2.87,-299.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-01,SG,-9,510734,14640,-0,-0.06,2.87,-306.71,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-02,SG,-308,510734,14332,-0.06,-0.06,2.81,-295.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-03,SG,-491,510734,13841,-0.1,-0.06,2.71,-308.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-04,SG,-333,510734,13508,-0.07,-0.06,2.64,-319.71,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-05,SG,-524,510734,12984,-0.1,-0.06,2.54,-318.43,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-06,SG,-512,510734,12472,-0.1,-0.05,2.44,-266.14,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-07,SG,-61,510734,12411,-0.01,-0.05,2.43,-232.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-08,SG,0,510734,12411,0,-0.05,2.43,-241,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-09,SG,58,510734,12469,0.01,-0.03,2.44,-134.14,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-10,SG,-254,510734,12215,-0.05,-0.02,2.39,-74.71,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-11,SG,-394,510734,11821,-0.08,-0.01,2.31,-25.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-12,SG,224,510734,12045,0.04,-0.01,2.36,-25.71,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-13,SG,-96,510734,11949,-0.02,-0,2.34,-22.14,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-14,SG,281,510734,12230,0.06,-0.01,2.39,-27.43,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-15,SG,1,510734,12231,0,0,2.39,15.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-16,SG,83,510734,12314,0.02,-0,2.41,-24.71,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-17,SG,-291,510734,12023,-0.06,0.01,2.35,24.43,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-18,SG,-95,510734,11928,-0.02,0.01,2.34,36.71,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-19,SG,-56,510734,11872,-0.01,0.01,2.32,36.14,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-20,SG,248,510734,12120,0.05,0.01,2.37,75.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-21,SG,367,510734,12487,0.07,0.02,2.44,117.43,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-22,SG,-3,510734,12484,-0,0.03,2.44,149.14,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-23,SG,357,510734,12841,0.07,0.03,2.51,177.14,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-24,SG,4,510734,12845,0,0.04,2.52,219,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-25,SG,127,510734,12972,0.02,0.05,2.54,259.71,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-26,SG,140,510734,13112,0.03,0.05,2.57,260.57,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-27,SG,541,510734,13653,0.11,0.06,2.67,327.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-28,SG,652,510734,14305,0.13,0.07,2.8,340.57,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-29,SG,3,510734,14308,0,0.08,2.8,382,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-30,SG,828,510734,15136,0.16,0.08,2.96,424.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-08-31,SG,93,510734,15229,0.02,0.1,2.98,493.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-01,SG,417,510734,15646,0.08,0.1,3.06,491,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-02,SG,436,510734,16082,0.09,0.1,3.15,505,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-03,SG,1028,510734,17110,0.2,0.09,3.35,466.14,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-04,SG,632,510734,17742,0.12,0.11,3.47,577.57,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-05,SG,101,510734,17843,0.02,0.12,3.49,600.43,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-06,SG,556,510734,18399,0.11,0.12,3.6,639.57,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-07,SG,873,510734,19272,0.17,0.11,3.77,585.71,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-08,SG,577,510734,19849,0.11,0.11,3.89,573.57,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-09,SG,710,510734,20559,0.14,0.11,4.03,560.14,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-10,SG,651,510734,21210,0.13,0.12,4.15,603.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-11,SG,547,510734,21757,0.11,0.1,4.26,523.14,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-12,SG,7,510734,21764,0,0.1,4.26,496,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-13,SG,862,510734,22626,0.17,0.08,4.43,411.57,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-14,SG,308,510734,22934,0.06,0.08,4.49,430.71,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-15,SG,387,510734,23321,0.08,0.07,4.57,379.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-16,SG,119,510734,23440,0.02,0.07,4.59,379.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-17,SG,785,510734,24225,0.15,0.07,4.74,363,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-18,SG,187,510734,24412,0.04,0.08,4.78,387,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-19,SG,7,510734,24419,0,0.07,4.78,357.71,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-20,SG,748,510734,25167,0.15,0.09,4.93,458.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-21,SG,476,510734,25643,0.09,0.07,5.02,372.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-22,SG,182,510734,25825,0.04,0.07,5.06,340.14,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-23,SG,827,510734,26652,0.16,0.07,5.22,339,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-24,SG,183,510734,26835,0.04,0.03,5.25,142.43,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-25,SG,-42,510734,26793,-0.01,0.02,5.25,120.71,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-26,SG,-1,510734,26792,-0,0.02,5.25,88.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-27,SG,-628,510734,26164,-0.12,-0.01,5.12,-61,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-28,SG,324,510734,26488,0.06,-0.04,5.19,-211.71,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-29,SG,-41,510734,26447,-0.01,-0.05,5.18,-273.43,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-09-30,SG,-222,510734,26225,-0.04,-0.05,5.13,-273.14,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-01,SG,-872,510734,25353,-0.17,-0.06,4.96,-302.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-02,SG,-474,510734,24879,-0.09,-0.09,4.87,-476.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-03,SG,1,510734,24880,0,-0.11,4.87,-550.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-04,SG,-836,510734,24044,-0.16,-0.12,4.71,-601.57,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-05,SG,-890,510734,23154,-0.17,-0.11,4.53,-581.57,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-06,SG,-563,510734,22591,-0.11,-0.11,4.42,-595.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-07,SG,-577,510734,22014,-0.11,-0.11,4.31,-597.57,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-08,SG,-732,510734,21282,-0.14,NA,4.17,NA,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-09,SG,-570,510734,20712,-0.11,NA,4.06,NA,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-10-10,SG,-15,510734,20697,-0,NA,4.05,NA,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-22,SH,0,82348,0,0,NA,0,NA,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-23,SH,0,82348,0,0,NA,0,NA,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-24,SH,0,82348,0,0,NA,0,NA,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-25,SH,0,82348,0,0,0,0,0,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-26,SH,0,82348,0,0,0.02,0,13.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-27,SH,0,82348,0,0,0.02,0,13.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-28,SH,0,82348,0,0,0.02,0,13.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-29,SH,93,82348,93,0.11,0.02,0.11,13.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-30,SH,0,82348,93,0,0.02,0.11,13.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2020-12-31,SH,0,82348,93,0,0.02,0.11,13.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-01,SH,0,82348,93,0,0.02,0.11,13.43,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-02,SH,0,82348,93,0,0.03,0.11,26.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-03,SH,0,82348,93,0,0.05,0.11,40,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-04,SH,1,82348,94,0,0.11,0.11,88.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-05,SH,183,82348,277,0.22,0.18,0.34,144.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-06,SH,96,82348,373,0.12,0.18,0.45,144.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-07,SH,342,82348,715,0.42,0.18,0.87,144.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-08,SH,392,82348,1107,0.48,0.2,1.34,165.43,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-09,SH,0,82348,1107,0,0.21,1.34,168.71,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-10,SH,0,82348,1107,0,0.23,1.34,190.57,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-11,SH,145,82348,1252,0.18,0.2,1.52,168,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-12,SH,206,82348,1458,0.25,0.16,1.77,135.71,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-13,SH,249,82348,1707,0.3,0.16,2.07,136,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-14,SH,184,82348,1891,0.22,0.16,2.3,136,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-15,SH,166,82348,2057,0.2,0.17,2.5,144.43,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-16,SH,2,82348,2059,0,0.18,2.5,152,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-17,SH,0,82348,2059,0,0.18,2.5,152.43,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-18,SH,204,82348,2263,0.25,0.21,2.75,174.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-19,SH,259,82348,2522,0.31,0.24,3.06,198.57,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-20,SH,252,82348,2774,0.31,0.23,3.37,188.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-21,SH,337,82348,3111,0.41,0.23,3.78,188.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-22,SH,336,82348,3447,0.41,0.25,4.19,203.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-23,SH,-70,82348,3377,-0.09,0.26,4.1,209.43,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-24,SH,0,82348,3377,0,0.27,4.1,218.43,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-25,SH,309,82348,3686,0.38,0.23,4.48,192.43,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-26,SH,302,82348,3988,0.37,0.22,4.84,182.71,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-27,SH,315,82348,4303,0.38,0.24,5.23,192.71,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-28,SH,155,82348,4458,0.19,0.24,5.41,192.71,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-29,SH,268,82348,4726,0.33,0.21,5.74,168.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-30,SH,0,82348,4726,0,0.18,5.74,152.14,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-01-31,SH,0,82348,4726,0,0.15,5.74,121.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-01,SH,142,82348,4868,0.17,0.14,5.91,117.43,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-02,SH,185,82348,5053,0.22,0.11,6.14,92,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-03,SH,99,82348,5152,0.12,0.11,6.26,92,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-04,SH,128,82348,5280,0.16,0.11,6.41,92,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-05,SH,90,82348,5370,0.11,0.05,6.52,44.14,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-06,SH,0,82348,5370,0,-0.01,6.52,-5.43,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-07,SH,0,82348,5370,0,-0.06,6.52,-47.14,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-08,SH,-193,82348,5177,-0.23,-0.12,6.29,-101,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-09,SH,-162,82348,5015,-0.2,-0.17,6.09,-139.71,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-10,SH,-193,82348,4822,-0.23,-0.17,5.86,-138.57,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-11,SH,-249,82348,4573,-0.3,-0.17,5.55,-138.43,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-12,SH,-181,82348,4392,-0.22,-0.15,5.33,-127.57,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-13,SH,8,82348,4400,0.01,-0.18,5.34,-149.57,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-14,SH,1,82348,4401,0,-0.19,5.34,-155.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-15,SH,-117,82348,4284,-0.14,-0.23,5.2,-186.57,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-16,SH,-316,82348,3968,-0.38,-0.23,4.82,-191.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-17,SH,-237,82348,3731,-0.29,-0.23,4.53,-193.14,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-18,SH,-464,82348,3267,-0.56,-0.23,3.97,-193.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-19,SH,-218,82348,3049,-0.26,-0.26,3.7,-214.71,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-20,SH,-1,82348,3048,-0,-0.18,3.7,-153.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-21,SH,0,82348,3048,0,-0.12,3.7,-101.43,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-22,SH,-267,82348,2781,-0.32,-0.02,3.38,-16.14,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-23,SH,114,82348,2895,0.14,0.04,3.52,32,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-24,SH,126,82348,3021,0.15,0.04,3.67,32,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-25,SH,133,82348,3154,0.16,0.04,3.83,31.71,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-26,SH,119,82348,3273,0.14,0.1,3.97,83,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-27,SH,-1,82348,3272,-0,0.06,3.97,48,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-02-28,SH,-2,82348,3270,-0,0.02,3.97,20,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-01,SH,92,82348,3362,0.11,-0.01,4.08,-10.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-02,SH,-131,82348,3231,-0.16,-0.08,3.92,-65.71,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-03,SH,-70,82348,3161,-0.09,-0.08,3.84,-66,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-04,SH,-79,82348,3082,-0.1,-0.08,3.74,-65.57,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-05,SH,-269,82348,2813,-0.33,-0.12,3.42,-96.14,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-06,SH,-3,82348,2810,-0,-0.11,3.41,-87.43,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-07,SH,1,82348,2811,0,-0.1,3.41,-84.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-08,SH,-122,82348,2689,-0.15,-0.1,3.27,-82.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-09,SH,-70,82348,2619,-0.09,-0.07,3.18,-61.71,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-10,SH,-52,82348,2567,-0.06,-0.07,3.12,-61.57,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-11,SH,-61,82348,2506,-0.07,-0.07,3.04,-61.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-12,SH,-125,82348,2381,-0.15,-0.07,2.89,-58.86,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-13,SH,-2,82348,2379,-0,-0.07,2.89,-61.43,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
2021-03-14,SH,-1,82348,2378,-0,-0.08,2.89,-69.29,COVID19PartiallyVaccPersons,2021-10-11_10-43-19,detailed
