date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202108,OW,all,654,indication,37930,3846,NA,1,100,100,1.72,10.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202108,SG,all,6810,indication,510734,43015,NA,1,100,100,1.33,8.42,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202108,SH,all,906,indication,82348,10493,NA,1,100,100,1.1,12.74,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202108,SO,all,3579,indication,275247,31664,NA,0.999,99.89999999999999,100,1.3,11.5,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202108,SZ,all,2361,indication,160480,13716,NA,1,100,100,1.47,8.55,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202108,TG,all,4601,indication,279547,25395,NA,1.0010000000000001,100.1,100,1.65,9.08,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202108,TI,all,4566,indication,351491,36540,NA,1,100,99.99999999999999,1.3,10.4,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202108,UR,all,471,indication,36703,4555,NA,0.999,99.9,100,1.28,12.41,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202108,VD,all,12120,indication,805098,80042,NA,1,100,100,1.51,9.94,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202108,VS,all,7286,indication,345525,34933,NA,1.001,100.1,100,2.11,10.11,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202108,ZG,all,1856,indication,127642,15672,NA,1.001,100.1,100,1.45,12.28,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202108,ZH,all,19132,indication,1539275,120991,NA,1,100,100.1,1.24,7.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,AG,all,13739,indication,685845,74883,NA,1,100,100.1,2,10.92,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,AI,all,75,indication,16128,2328,NA,1,100,99.9,0.47,14.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,AR,all,609,indication,55445,6754,NA,1,100,100,1.1,12.18,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,BE,all,16196,indication,1039474,104223,NA,1.001,100.1,100,1.56,10.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,BL,all,4344,indication,289468,33900,NA,0.999,99.9,100.1,1.5,11.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,BS,all,2967,indication,195844,26088,NA,0.999,99.9,100,1.51,13.32,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,CH,all,151273,indication,8606033,960111,NA,1.0010000000000001,100.10000000000001,100,1.76,11.16,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,CHFL,all,151800,indication,8644780,963239,NA,1,100.00000000000001,99.99999999999999,1.76,11.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,FL,all,527,indication,38747,3128,NA,1.0010000000000001,100.10000000000001,100,1.36,8.07,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,FR,all,7114,indication,321783,37711,NA,1,100,100.10000000000001,2.21,11.72,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,GE,all,10655,indication,504128,61116,NA,0.999,99.9,100.10000000000001,2.11,12.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,GL,all,733,indication,40590,5729,NA,1.001,100.1,100,1.81,14.11,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,GR,all,3762,indication,199021,23241,NA,0.999,99.9,99.89999999999999,1.89,11.68,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,JU,all,1241,indication,73584,8716,NA,1,100,100,1.69,11.84,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,LU,all,8199,indication,413120,48875,NA,0.999,99.9,100,1.98,11.83,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,NE,all,3958,indication,176496,21929,NA,1,100,100.00000000000001,2.24,12.42,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,NW,all,530,indication,43087,6605,NA,1,100.00000000000001,100,1.23,15.33,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,OW,all,857,indication,37930,4703,NA,1,100,100,2.26,12.4,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,SG,all,13232,indication,510734,56247,NA,1,100,100,2.59,11.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,SH,all,2246,indication,82348,12739,NA,1,100,100.1,2.73,15.47,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,SO,all,4013,indication,275247,35677,NA,1,100,99.99999999999999,1.46,12.96,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,SZ,all,2860,indication,160480,16576,NA,1,100,100,1.78,10.33,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,TG,all,4146,indication,279547,29541,NA,1.0010000000000001,100.10000000000001,100,1.48,10.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,TI,all,7009,indication,351491,43549,NA,1,100,99.9,1.99,12.39,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,UR,all,808,indication,36703,5363,NA,1,100,99.9,2.2,14.61,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,VD,all,11509,indication,805098,91551,NA,1,100,100.1,1.43,11.37,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,VS,all,6858,indication,345525,41791,NA,0.999,99.89999999999999,99.9,1.98,12.09,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,ZG,all,1817,indication,127642,17489,NA,1,100,99.9,1.42,13.7,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202109,ZH,all,21796,indication,1539275,142787,NA,1.001,100.1,100,1.42,9.28,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,AG,all,13595,indication,685845,88478,NA,1,100,100,1.98,12.9,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,AI,all,106,indication,16128,2434,NA,1,100,99.9,0.66,15.09,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,AR,all,402,indication,55445,7156,NA,1,100,100.1,0.73,12.91,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,BE,all,23787,indication,1039474,128010,NA,1,100,99.9,2.29,12.31,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,BL,all,4059,indication,289468,37959,NA,0.999,99.9,100.1,1.4,13.11,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,BS,all,2118,indication,195844,28206,NA,1,100,100.10000000000001,1.08,14.4,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,CH,all,151454,indication,8606033,1111565,NA,1,100.00000000000001,100,1.76,12.92,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,CHFL,all,152105,indication,8644780,1115344,NA,0.999,99.9,100.1,1.76,12.9,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,FL,all,651,indication,38747,3779,NA,1,100,100,1.68,9.75,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,FR,all,3491,indication,321783,41202,NA,1.001,100.1,100,1.08,12.8,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,GE,all,9620,indication,504128,70736,NA,1,100,100,1.91,14.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,GL,all,269,indication,40590,5998,NA,1,100,100,0.66,14.78,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,GR,all,4472,indication,199021,27713,NA,0.9990000000000001,99.9,99.89999999999999,2.25,13.92,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,JU,all,1414,indication,73584,10130,NA,1,100,100.1,1.92,13.77,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,LU,all,5414,indication,413120,54289,NA,1,100,100,1.31,13.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,NE,all,4623,indication,176496,26552,NA,0.999,99.89999999999999,100.10000000000001,2.62,15.04,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,NW,all,368,indication,43087,6973,NA,1.001,100.1,100.1,0.85,16.18,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,OW,all,425,indication,37930,5128,NA,1,100,99.9,1.12,13.52,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,SG,all,14877,indication,510734,71124,NA,1,100.00000000000001,99.89999999999999,2.91,13.93,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,SH,all,749,indication,82348,13488,NA,0.998,99.8,100,0.91,16.38,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,SO,all,3861,indication,275247,39538,NA,1.0010000000000001,100.1,99.89999999999999,1.4,14.36,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,SZ,all,3340,indication,160480,19916,NA,1,100,100.1,2.08,12.41,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,TG,all,4397,indication,279547,33938,NA,1,100,99.9,1.57,12.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,TI,all,6663,indication,351491,50212,NA,1,100,100,1.9,14.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,UR,all,811,indication,36703,6174,NA,1,100,99.89999999999999,2.21,16.82,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,VD,all,10679,indication,805098,102230,NA,1.0010000000000001,100.10000000000001,100,1.33,12.7,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,VS,all,7230,indication,345525,49021,NA,1,100,100,2.09,14.19,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,ZG,all,692,indication,127642,18181,NA,1,100,100,0.54,14.24,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202110,ZH,all,23992,indication,1539275,166779,NA,1,100,99.9,1.56,10.83,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,AG,all,10564,indication,685845,99042,NA,0.999,99.9,100,1.54,14.44,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,AI,all,24,indication,16128,2458,NA,1.0010000000000001,100.1,99.9,0.15,15.24,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,AR,all,1199,indication,55445,8355,NA,1,100,100.00000000000001,2.16,15.07,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,BE,all,22843,indication,1039474,150853,NA,1,100,100.00000000000001,2.2,14.51,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,BL,all,7419,indication,289468,45378,NA,1,100,99.9,2.56,15.68,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,BS,all,718,indication,195844,28924,NA,1,100,100,0.37,14.77,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,CH,all,150728,indication,8606033,1262293,NA,1.001,100.1,99.99999999999999,1.75,14.67,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,CHFL,all,151315,indication,8644780,1266659,NA,0.999,99.89999999999999,99.89999999999999,1.75,14.65,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,FL,all,587,indication,38747,4366,NA,1,100,99.9,1.51,11.27,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,FR,all,2736,indication,321783,43938,NA,1.001,100.1,100.10000000000001,0.85,13.65,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,GE,all,11156,indication,504128,81892,NA,1,100,100.1,2.21,16.24,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,GL,all,852,indication,40590,6850,NA,0.999,99.9,100,2.1,16.88,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,GR,all,3123,indication,199021,30836,NA,0.999,99.89999999999999,99.89999999999999,1.57,15.49,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,JU,all,1155,indication,73584,11285,NA,1,100,100,1.57,15.34,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,LU,all,6897,indication,413120,61186,NA,1,100,100,1.67,14.81,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,NE,all,1368,indication,176496,27920,NA,1,100,100,0.78,15.82,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,NW,all,331,indication,43087,7304,NA,1,100,100,0.77,16.95,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,OW,all,545,indication,37930,5673,NA,1,100,99.9,1.44,14.96,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,SG,all,8418,indication,510734,79542,NA,1,100,99.9,1.65,15.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,SH,all,560,indication,82348,14048,NA,1,100.00000000000001,100,0.68,17.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,SO,all,3684,indication,275247,43222,NA,1,100,99.9,1.34,15.7,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,SZ,all,2784,indication,160480,22700,NA,1,100,100,1.73,14.15,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,TG,all,3729,indication,279547,37667,NA,1.0010000000000001,100.1,100,1.33,13.47,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,TI,all,4593,indication,351491,54805,NA,0.9990000000000001,99.9,100.1,1.31,15.59,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,UR,all,362,indication,36703,6536,NA,0.999,99.9,100,0.99,17.81,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,VD,all,18326,indication,805098,120556,NA,1.0010000000000001,100.10000000000001,100.1,2.28,14.97,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,VS,all,4819,indication,345525,53840,NA,1,100,100,1.39,15.58,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,ZG,all,2015,indication,127642,20196,NA,1,100,99.9,1.58,15.82,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202111,ZH,all,30508,indication,1539275,197287,NA,1,100,100,1.98,12.82,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,AG,all,16417,indication,685845,115459,NA,0.999,99.9,100,2.39,16.83,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,AI,all,336,indication,16128,2794,NA,1,100,99.9,2.08,17.32,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,AR,all,1450,indication,55445,9805,NA,1,100,100,2.62,17.68,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,BE,all,15684,indication,1039474,166537,NA,0.998,99.8,100,1.51,16.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,BL,all,9268,indication,289468,54646,NA,1,100,100,3.2,18.88,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,BS,all,4130,indication,195844,33054,NA,1,100,100,2.11,16.88,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,CH,all,181398,indication,8606033,1443691,NA,1,100,100,2.11,16.78,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,CHFL,all,182522,indication,8644780,1449181,NA,1.001,100.1,99.9,2.11,16.76,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,FL,all,1124,indication,38747,5490,NA,1,100,100,2.9,14.17,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,FR,all,6690,indication,321783,50628,NA,1,99.99999999999999,99.89999999999999,2.08,15.73,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,GE,all,13837,indication,504128,95729,NA,1,100,100,2.74,18.99,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,GL,all,877,indication,40590,7727,NA,1,100,100,2.16,19.04,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,GR,all,5134,indication,199021,35970,NA,1,100,100,2.58,18.07,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,JU,all,1271,indication,73584,12556,NA,1,100,100.1,1.73,17.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,LU,all,9611,indication,413120,70797,NA,1,100,100,2.33,17.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,NE,all,6077,indication,176496,33997,NA,0.998,99.8,100.10000000000001,3.44,19.26,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,NW,all,760,indication,43087,8064,NA,1,100,100,1.76,18.72,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,OW,all,473,indication,37930,6146,NA,1,100,99.9,1.25,16.2,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,SG,all,10947,indication,510734,90489,NA,1,100,100,2.14,17.72,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,SH,all,1437,indication,82348,15485,NA,1,100,100.10000000000001,1.75,18.8,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,SO,all,7791,indication,275247,51013,NA,1,100,100.00000000000001,2.83,18.53,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,SZ,all,3124,indication,160480,25824,NA,1,100,100.10000000000001,1.95,16.09,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,TG,all,7068,indication,279547,44735,NA,0.999,99.9,100.1,2.53,16,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,TI,all,7591,indication,351491,62396,NA,1,100,99.89999999999999,2.16,17.75,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,UR,all,1130,indication,36703,7666,NA,1,100,100,3.08,20.89,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,VD,all,19566,indication,805098,140122,NA,0.999,99.9,100,2.43,17.4,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,VS,all,8924,indication,345525,62764,NA,1.001,100.1,100.00000000000001,2.58,18.16,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,ZG,all,2705,indication,127642,22901,NA,1,100,100.1,2.12,17.94,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202112,ZH,all,19100,indication,1539275,216387,NA,1,100,100.10000000000001,1.24,14.06,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,AG,all,15705,indication,685845,131164,NA,1,100,100,2.29,19.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,AI,all,659,indication,16128,3453,NA,1,100,100,4.09,21.41,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,AR,all,1263,indication,55445,11068,NA,1,100,100,2.28,19.96,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,BE,all,18361,indication,1039474,184898,NA,1,100,100,1.77,17.79,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,BL,all,6243,indication,289468,60889,NA,1,100,100,2.16,21.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,BS,all,4651,indication,195844,37705,NA,0.999,99.9,100.10000000000001,2.37,19.25,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,CH,all,174101,indication,8606033,1617792,NA,1.001,100.10000000000001,100.10000000000001,2.02,18.8,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,CHFL,all,175115,indication,8644780,1624296,NA,1,100,100.10000000000001,2.03,18.79,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,FL,all,1014,indication,38747,6504,NA,1,100,100,2.62,16.79,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,FR,all,7804,indication,321783,58432,NA,1.001,100.1,100.10000000000001,2.43,18.16,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,GE,all,13448,indication,504128,109177,NA,1.001,100.1,100,2.67,21.66,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,GL,all,887,indication,40590,8614,NA,0.999,99.9,99.9,2.19,21.22,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,GR,all,5148,indication,199021,41118,NA,1,100,100.1,2.59,20.66,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,JU,all,1566,indication,73584,14122,NA,1.001,100.1,100,2.13,19.19,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,LU,all,8481,indication,413120,79278,NA,1,100,100.10000000000001,2.05,19.19,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,NE,all,4955,indication,176496,38952,NA,1,100,99.9,2.81,22.07,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,NW,all,870,indication,43087,8934,NA,0.999,99.9,100,2.02,20.73,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,OW,all,746,indication,37930,6892,NA,0.999,99.89999999999999,100,1.97,18.17,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,SG,all,9321,indication,510734,99810,NA,1.001,100.1,99.9,1.83,19.54,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,SH,all,2376,indication,82348,17861,NA,1,100,100.1,2.89,21.69,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,SO,all,4072,indication,275247,55085,NA,0.999,99.89999999999999,100.10000000000001,1.48,20.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,SZ,all,2728,indication,160480,28552,NA,0.999,99.9,100,1.7,17.79,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,TG,all,6138,indication,279547,50873,NA,1,100,100,2.2,18.2,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,TI,all,8658,indication,351491,71054,NA,1,100.00000000000001,100,2.46,20.22,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,UR,all,812,indication,36703,8478,NA,1,100,100,2.21,23.1,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,VD,all,16555,indication,805098,156677,NA,1,100,100.1,2.06,19.46,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,VS,all,9092,indication,345525,71856,NA,1.0010000000000001,100.1,100,2.63,20.8,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,ZG,all,3628,indication,127642,26529,NA,1,100,99.9,2.84,20.78,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202113,ZH,all,19934,indication,1539275,236321,NA,1,100,100,1.3,15.35,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,AG,all,20865,indication,685845,152029,NA,0.999,99.89999999999999,100.1,3.04,22.17,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,AI,all,315,indication,16128,3768,NA,1.0010000000000001,100.1,99.9,1.95,23.36,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,AR,all,1727,indication,55445,12795,NA,1,100,99.9,3.11,23.08,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,BE,all,29770,indication,1039474,214668,NA,1,100,100,2.86,20.65,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,BL,all,6833,indication,289468,67722,NA,1,100,100,2.36,23.4,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,BS,all,2805,indication,195844,40510,NA,1,100,99.9,1.43,20.68,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,CH,all,209731,indication,8606033,1827523,NA,0.999,99.9,100,2.44,21.24,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,CHFL,all,210641,indication,8644780,1834937,NA,1,100,100,2.44,21.23,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,FL,all,910,indication,38747,7414,NA,1,100,100,2.35,19.13,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,FR,all,8285,indication,321783,66717,NA,1,100,100,2.57,20.73,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,GE,all,13435,indication,504128,122612,NA,1,100,100,2.66,24.32,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,GL,all,226,indication,40590,8840,NA,1,100,100.10000000000001,0.56,21.78,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,GR,all,5037,indication,199021,46155,NA,1,100,100,2.53,23.19,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,JU,all,1581,indication,73584,15703,NA,1,99.99999999999999,100,2.15,21.34,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,LU,all,8930,indication,413120,88208,NA,1,100,99.9,2.16,21.35,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,NE,all,5107,indication,176496,44059,NA,1,100.00000000000001,99.9,2.89,24.96,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,NW,all,726,indication,43087,9660,NA,1,100,99.89999999999999,1.68,22.42,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,OW,all,719,indication,37930,7611,NA,1,100,99.9,1.9,20.07,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,SG,all,16187,indication,510734,115997,NA,1,100,100,3.17,22.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,SH,all,1889,indication,82348,19750,NA,1,100,100,2.29,23.98,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,SO,all,5052,indication,275247,60137,NA,1.0010000000000001,100.10000000000001,100,1.84,21.85,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,SZ,all,3071,indication,160480,31623,NA,1,100,100.1,1.91,19.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,TG,all,7019,indication,279547,57892,NA,1,100,100,2.51,20.71,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,TI,all,7570,indication,351491,78624,NA,0.999,99.9,100,2.15,22.37,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,UR,all,874,indication,36703,9352,NA,1,100,100,2.38,25.48,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,VD,all,15337,indication,805098,172014,NA,0.999,99.9,100.10000000000001,1.9,21.37,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,VS,all,6178,indication,345525,78034,NA,1.0010000000000001,100.1,100,1.79,22.58,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,ZG,all,3104,indication,127642,29633,NA,1.0010000000000001,100.10000000000001,99.9,2.43,23.22,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202114,ZH,all,37089,indication,1539275,273410,NA,1,100,100,2.41,17.76,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202115,AG,all,25173,indication,685845,177202,NA,0.999,99.9,100,3.67,25.84,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202115,AI,all,105,indication,16128,3873,NA,1.001,100.1,100,0.65,24.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
202115,AR,all,1865,indication,55445,14660,NA,1.001,100.1,100,3.36,26.44,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed
