date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202137,TG,female,3170,sex,138662,143404,2.29,103.42,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.475,47.5
202138,TG,female,2870,sex,138662,146274,2.07,105.49,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.487,48.699999999999996
202139,TG,female,2011,sex,138662,148285,1.45,106.94,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.473,47.3
202140,TG,female,2627,sex,138662,150912,1.89,108.83,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.49,49
202052,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202053,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202101,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202102,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202103,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202104,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202105,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202106,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202107,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202108,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202109,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202110,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202111,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202112,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202113,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202114,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202115,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202116,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202117,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202118,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202119,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202120,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202121,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202122,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202123,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202124,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202125,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202126,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202127,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202128,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202129,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202130,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202131,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202132,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202133,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202134,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202135,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202136,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202137,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202138,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202139,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202140,TG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202052,TI,male,0,sex,171141,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,NA,NA
202053,TI,male,1,sex,171141,1,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.5,50
202101,TI,male,2125,sex,171141,2126,1.24,1.24,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.309,30.9
202102,TI,male,895,sex,171141,3021,0.52,1.77,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.333,33.300000000000004
202103,TI,male,997,sex,171141,4018,0.58,2.35,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.402,40.2
202104,TI,male,2630,sex,171141,6648,1.54,3.88,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.393,39.300000000000004
202105,TI,male,1712,sex,171141,8360,1,4.88,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.317,31.7
202106,TI,male,2212,sex,171141,10572,1.29,6.18,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.342,34.2
202107,TI,male,581,sex,171141,11153,0.34,6.52,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.419,41.9
202108,TI,male,1851,sex,171141,13004,1.08,7.6,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.405,40.5
202109,TI,male,2999,sex,171141,16003,1.75,9.35,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.428,42.8
202110,TI,male,3025,sex,171141,19028,1.77,11.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.454,45.4
202111,TI,male,2100,sex,171141,21128,1.23,12.35,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.457,45.7
202112,TI,male,3643,sex,171141,24771,2.13,14.47,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.48,48
202113,TI,male,4387,sex,171141,29158,2.56,17.04,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.507,50.7
202114,TI,male,3828,sex,171141,32986,2.24,19.27,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.506,50.6
202115,TI,male,5590,sex,171141,38576,3.27,22.54,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.468,46.800000000000004
202116,TI,male,9469,sex,171141,48045,5.53,28.07,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.451,45.1
202117,TI,male,9734,sex,171141,57779,5.69,33.76,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.428,42.8
202118,TI,male,9742,sex,171141,67521,5.69,39.45,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.456,45.6
202119,TI,male,9124,sex,171141,76645,5.33,44.78,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.485,48.5
202120,TI,male,11708,sex,171141,88353,6.84,51.63,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.461,46.1
202121,TI,male,10830,sex,171141,99183,6.33,57.95,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.439,43.9
202122,TI,male,13303,sex,171141,112486,7.77,65.73,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.477,47.699999999999996
202123,TI,male,11180,sex,171141,123666,6.53,72.26,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.512,51.2
202124,TI,male,12915,sex,171141,136581,7.55,79.81,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.504,50.4
202125,TI,male,10945,sex,171141,147526,6.4,86.2,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.524,52.400000000000006
202126,TI,male,10531,sex,171141,158057,6.15,92.35,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.527,52.7
202127,TI,male,6620,sex,171141,164677,3.87,96.22,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.522,52.2
202128,TI,male,7552,sex,171141,172229,4.41,100.64,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.524,52.400000000000006
202129,TI,male,7318,sex,171141,179547,4.28,104.91,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.543,54.300000000000004
202130,TI,male,5711,sex,171141,185258,3.34,108.25,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.522,52.2
202131,TI,male,3051,sex,171141,188309,1.78,110.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.52,52
202132,TI,male,2186,sex,171141,190495,1.28,111.31,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.516,51.6
202133,TI,male,2423,sex,171141,192918,1.42,112.72,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.512,51.2
202134,TI,male,2611,sex,171141,195529,1.53,114.25,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.503,50.3
202135,TI,male,3590,sex,171141,199119,2.1,116.35,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.513,51.300000000000004
202136,TI,male,4518,sex,171141,203637,2.64,118.99,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.518,51.800000000000004
202137,TI,male,4787,sex,171141,208424,2.8,121.78,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.516,51.6
202138,TI,male,3659,sex,171141,212083,2.14,123.92,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.499,49.9
202139,TI,male,3442,sex,171141,215525,2.01,125.93,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.495,49.5
202140,TI,male,3514,sex,171141,219039,2.05,127.99,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.521,52.1
202052,TI,female,0,sex,180350,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,NA,NA
202053,TI,female,1,sex,180350,1,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.5,50
202101,TI,female,4743,sex,180350,4744,2.63,2.63,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.691,69.1
202102,TI,female,1793,sex,180350,6537,0.99,3.62,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.667,66.7
202103,TI,female,1484,sex,180350,8021,0.82,4.45,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.598,59.8
202104,TI,female,4058,sex,180350,12079,2.25,6.7,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.607,60.699999999999996
202105,TI,female,3681,sex,180350,15760,2.04,8.74,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.683,68.30000000000001
202106,TI,female,4254,sex,180350,20014,2.36,11.1,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.658,65.8
202107,TI,female,807,sex,180350,20821,0.45,11.54,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.581,58.099999999999994
202108,TI,female,2715,sex,180350,23536,1.51,13.05,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.595,59.5
202109,TI,female,4010,sex,180350,27546,2.22,15.27,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.572,57.199999999999996
202110,TI,female,3638,sex,180350,31184,2.02,17.29,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.546,54.6
202111,TI,female,2493,sex,180350,33677,1.38,18.67,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.543,54.300000000000004
202112,TI,female,3948,sex,180350,37625,2.19,20.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.52,52
202113,TI,female,4271,sex,180350,41896,2.37,23.23,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.493,49.3
202114,TI,female,3742,sex,180350,45638,2.07,25.31,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.494,49.4
202115,TI,female,6361,sex,180350,51999,3.53,28.83,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.532,53.2
202116,TI,female,11524,sex,180350,63523,6.39,35.22,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.549,54.900000000000006
202117,TI,female,12988,sex,180350,76511,7.2,42.42,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.572,57.199999999999996
202118,TI,female,11615,sex,180350,88126,6.44,48.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.544,54.400000000000006
202119,TI,female,9696,sex,180350,97822,5.38,54.24,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.515,51.5
202120,TI,female,13686,sex,180350,111508,7.59,61.83,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.539,53.900000000000006
202121,TI,female,13814,sex,180350,125322,7.66,69.49,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.561,56.10000000000001
202122,TI,female,14574,sex,180350,139896,8.08,77.57,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.523,52.300000000000004
202123,TI,female,10662,sex,180350,150558,5.91,83.48,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.488,48.8
202124,TI,female,12696,sex,180350,163254,7.04,90.52,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.496,49.6
202125,TI,female,9933,sex,180350,173187,5.51,96.03,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.476,47.599999999999994
202126,TI,female,9453,sex,180350,182640,5.24,101.27,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.473,47.3
202127,TI,female,6066,sex,180350,188706,3.36,104.63,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.478,47.8
202128,TI,female,6850,sex,180350,195556,3.8,108.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.476,47.599999999999994
202129,TI,female,6171,sex,180350,201727,3.42,111.85,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.457,45.7
202130,TI,female,5231,sex,180350,206958,2.9,114.75,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.478,47.8
202131,TI,female,2818,sex,180350,209776,1.56,116.32,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.48,48
202132,TI,female,2049,sex,180350,211825,1.14,117.45,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.484,48.4
202133,TI,female,2313,sex,180350,214138,1.28,118.73,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.488,48.8
202134,TI,female,2577,sex,180350,216715,1.43,120.16,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.497,49.7
202135,TI,female,3406,sex,180350,220121,1.89,122.05,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.487,48.699999999999996
202136,TI,female,4204,sex,180350,224325,2.33,124.38,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.482,48.199999999999996
202137,TI,female,4498,sex,180350,228823,2.49,126.88,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.484,48.4
202138,TI,female,3673,sex,180350,232496,2.04,128.91,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.501,50.1
202139,TI,female,3510,sex,180350,236006,1.95,130.86,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.505,50.5
202140,TI,female,3229,sex,180350,239235,1.79,132.65,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.479,47.9
202052,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,NA,NA
202053,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202101,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202102,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202103,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202104,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202105,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202106,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202107,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202108,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202109,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202110,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202111,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202112,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202113,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202114,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202115,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202116,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202117,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202118,TI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202119,TI,unknown,1,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202120,TI,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202121,TI,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202122,TI,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202123,TI,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202124,TI,unknown,1,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202125,TI,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202126,TI,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202127,TI,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202128,TI,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202129,TI,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202130,TI,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202131,TI,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202132,TI,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202133,TI,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202134,TI,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202135,TI,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202136,TI,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202137,TI,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202138,TI,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202139,TI,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202140,TI,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0,0
202052,UR,male,0,sex,18739,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,NA,NA
202053,UR,male,0,sex,18739,0,0,0,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,NA,NA
202101,UR,male,144,sex,18739,144,0.77,0.77,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.395,39.5
202102,UR,male,187,sex,18739,331,1,1.77,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.437,43.7
202103,UR,male,234,sex,18739,565,1.25,3.02,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.515,51.5
202104,UR,male,424,sex,18739,989,2.26,5.28,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.447,44.7
202105,UR,male,325,sex,18739,1314,1.73,7.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.456,45.6
202106,UR,male,278,sex,18739,1592,1.48,8.5,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.485,48.5
202107,UR,male,304,sex,18739,1896,1.62,10.12,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.504,50.4
202108,UR,male,202,sex,18739,2098,1.08,11.2,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.429,42.9
202109,UR,male,380,sex,18739,2478,2.03,13.22,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.47,47
202110,UR,male,379,sex,18739,2857,2.02,15.25,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.467,46.7
202111,UR,male,179,sex,18739,3036,0.96,16.2,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.494,49.4
202112,UR,male,418,sex,18739,3454,2.23,18.43,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.37,37
202113,UR,male,390,sex,18739,3844,2.08,20.51,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.48,48
202114,UR,male,398,sex,18739,4242,2.12,22.64,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.455,45.5
202115,UR,male,577,sex,18739,4819,3.08,25.72,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.418,41.8
202116,UR,male,551,sex,18739,5370,2.94,28.66,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.466,46.6
202117,UR,male,731,sex,18739,6101,3.9,32.56,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.477,47.699999999999996
202118,UR,male,1446,sex,18739,7547,7.72,40.27,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.516,51.6
202119,UR,male,684,sex,18739,8231,3.65,43.92,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.491,49.1
202120,UR,male,1290,sex,18739,9521,6.88,50.81,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.533,53.300000000000004
202121,UR,male,775,sex,18739,10296,4.14,54.94,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.521,52.1
202122,UR,male,1785,sex,18739,12081,9.53,64.47,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.552,55.2
202123,UR,male,1044,sex,18739,13125,5.57,70.04,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.51,51
202124,UR,male,1181,sex,18739,14306,6.3,76.34,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.556,55.60000000000001
202125,UR,male,543,sex,18739,14849,2.9,79.24,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.555,55.50000000000001
202126,UR,male,891,sex,18739,15740,4.75,84,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.566,56.599999999999994
202127,UR,male,660,sex,18739,16400,3.52,87.52,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.521,52.1
202128,UR,male,326,sex,18739,16726,1.74,89.26,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.509,50.9
202129,UR,male,189,sex,18739,16915,1.01,90.27,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.535,53.5
202130,UR,male,204,sex,18739,17119,1.09,91.35,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.548,54.800000000000004
202131,UR,male,200,sex,18739,17319,1.07,92.42,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.532,53.2
202132,UR,male,252,sex,18739,17571,1.34,93.77,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.526,52.6
202133,UR,male,186,sex,18739,17757,0.99,94.76,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.503,50.3
202134,UR,male,460,sex,18739,18217,2.45,97.21,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.533,53.300000000000004
202135,UR,male,361,sex,18739,18578,1.93,99.14,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.503,50.3
202136,UR,male,537,sex,18739,19115,2.87,102.01,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.533,53.300000000000004
202137,UR,male,496,sex,18739,19611,2.65,104.65,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.504,50.4
202138,UR,male,515,sex,18739,20126,2.75,107.4,COVID19VaccDosesAdministered,2021-10-11_10-43-19,detailed,0.53,53
